rank,property_id,address,latitude,longitude,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,broker_name,input,property_url,listing_url
775,76660870,"811 Euclid Ave, Waterloo, IA 50701",42.483536,-92.36331,184000,USD,3,3,2438.0 sqft,,179000,1084,3,,FALSE,https://photos.zillowstatic.com/fp/f6490f9c8ba6fc8715fb095528e4ec27-p_e.jpg,House for sale,Oakridge Real Estate,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/811-Euclid-Ave-Waterloo-IA-50701/76660870_zpid/,https://www.zillow.com/homes/IA_rb/20_p/
669,250421166,"340 70th St, Dows, IA 50071",42.631856,-93.452318,179000,USD,2,3,2333.0 sqft,,177500,1081,2,,FALSE,https://photos.zillowstatic.com/fp/f7e5faad7df765df9b8d0b5990190c7a-p_e.jpg,House for sale,GNB Real Estate,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/340-70th-St-Dows-IA-50071/250421166_zpid/,https://www.zillow.com/homes/IA_rb/17_p/
492,87012545,"1102 9th Ave E, Oskaloosa, IA 52577",41.286784,-92.632607,117500,USD,2,4,2341.0 sqft,,122400,950,1,,FALSE,https://photos.zillowstatic.com/fp/ff1285db68c7d06300545b057e0b5781-p_e.jpg,House for sale,RE/MAX Pride Oskaloosa,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1102-9th-Ave-E-Oskaloosa-IA-52577/87012545_zpid/,https://www.zillow.com/homes/IA_rb/13_p/
469,87019316,"311 Elm St, Pella, IA 50219",41.418001,-92.910725,225000,USD,2,3,1180.0 sqft,,223300,1214,1,,FALSE,https://photos.zillowstatic.com/fp/d4fd1956560cd2687b48adcc89934f62-p_e.jpg,House for sale,Pella Real Estate Services,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/311-Elm-St-Pella-IA-50219/87019316_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
344,76891885,"1254 7th Ave N, Fort Dodge, IA 50501",42.513081,-94.182475,64900,USD,1.8,4,1866.0 sqft,,62613,1500,1,,FALSE,https://photos.zillowstatic.com/fp/cd977ae202194b05afa6d076528fc02d-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1254-7th-Ave-N-Fort-Dodge-IA-50501/76891885_zpid/,https://www.zillow.com/homes/IA_rb/9_p/
304,2067956637,"Young Rd, Evansdale, IA 50707",42.457389,-92.235125,1500000,USD,,,,77.88 acres,,,1,,FALSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=42.457389,-92.235125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=VU6G1w4I0iW7WCY64X_Hm6tpZEU=",Lot / Land for sale,Fischels Residential Group,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/Young-Rd-Evansdale-IA-50707/2067956637_zpid/,https://www.zillow.com/homes/IA_rb/8_p/
52,50168905,"315 River Ridge St, Dubuque, IA 52003",42.48608,-90.66837,290000,USD,2,3,2352.0 sqft,,272800,1342,0,,FALSE,https://photos.zillowstatic.com/fp/d2aae0193a1d5c0ad92eb7a228cf04c5-p_e.jpg,House for sale,"American Realty of Dubuque, Inc.",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/315-River-Ridge-St-Dubuque-IA-52003/50168905_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
320,2084731122,"1304 Creekside Dr, Tiffin, IA 52340",41.715991,-91.650925,260000,USD,2,3,1782.0 sqft,,,1649,1,,FALSE,https://photos.zillowstatic.com/fp/c2168de11234b48de6456cddd6a79243-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1304-Creekside-Dr-Tiffin-IA-52340/2084731122_zpid/,https://www.zillow.com/homes/IA_rb/8_p/
487,844485,"1645 NW 91st St, Clive, IA 50325",41.606237,-93.743975,229000,USD,3,4,1993.0 sqft,,311700,1995,1,,FALSE,https://photos.zillowstatic.com/fp/a06f1bfe77a2459aaa82b27e602e11dd-p_e.jpg,House for sale,Keller Williams Realty GDM,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1645-NW-91st-St-Clive-IA-50325/844485_zpid/,https://www.zillow.com/homes/IA_rb/13_p/
377,87000023,"124 Washington St, Keokuk, IA 52632",40.414437,-91.40022,79900,USD,2,3,1820.0 sqft,,71600,930,1,,FALSE,https://photos.zillowstatic.com/fp/54c9a3427f43d42836fc3ef7188af948-p_e.jpg,House for sale,Cramer Real Estate,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/124-Washington-St-Keokuk-IA-52632/87000023_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
729,86998257,"2822 Avenue L, Fort Madison, IA 52627",40.626619,-91.347486,59900,USD,1,2,1632.0 sqft,,53300,688,3,,FALSE,https://photos.zillowstatic.com/fp/e69342df75439c6022bdcb5f2fb3a9f1-p_e.jpg,House for sale,Century 21/Property Profession,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2822-Avenue-L-Fort-Madison-IA-52627/86998257_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
471,241615515,"512 NE 15th St, Grimes, IA 50111",41.700943,-93.789179,439900,USD,3,4,1519.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/87955fe98eb5e8f749e9accc57d032e8-p_e.jpg,New construction,Keller Williams Realty GDM,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/512-NE-15th-St-Grimes-IA-50111/241615515_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
679,776600,"1241 E 23rd St, Des Moines, IA 50317",41.601996,-93.574099,159900,USD,1,3,816.0 sqft,,,,2,,FALSE,https://photos.zillowstatic.com/fp/8df0a48cc3caafd41c3036523d3dd8bf-p_e.jpg,House for sale,Realty ONE Group Impact,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1241-E-23rd-St-Des-Moines-IA-50317/776600_zpid/,https://www.zillow.com/homes/IA_rb/17_p/
476,333726977,"134 Aspen Dr, Norwalk, IA 50211",41.469398,-93.687358,292900,USD,2,3,848.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/e01e107da4e655ee55cd52f94fd55655-p_e.jpg,New construction,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/134-Aspen-Dr-Norwalk-IA-50211/333726977_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
68,121171164,"1865 Creek Wood Dr, Dubuque, IA 52003",42.464155,-90.697949,530000,USD,4,4,2682.0 sqft,,432200,2019,0,,FALSE,https://photos.zillowstatic.com/fp/c865ac65552c1e39e611a11e73e18c11-p_e.jpg,House for sale,Remax Advantage,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1865-Creek-Wood-Dr-Dubuque-IA-52003/121171164_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
215,97314702,"304 W Madison Ave, Fairfield, IA 52556",41.002691,-91.967023,159000,USD,2,3,2408.0 sqft,,96800,900,0,,FALSE,https://photos.zillowstatic.com/fp/838321283aba91cf69da63757775d053-p_e.jpg,House for sale,Village Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/304-W-Madison-Ave-Fairfield-IA-52556/97314702_zpid/,https://www.zillow.com/homes/IA_rb/6_p/
713,224547828,"2442 Prairie Rose Rdg, Muscatine, IA 52761",41.460439,-91.087213,42000,USD,,,,0.76 acres,,,3,,FALSE,https://photos.zillowstatic.com/fp/65c5d5122ddf9bdb059e0a783c873b4e-p_e.jpg,Lot / Land for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2442-Prairie-Rose-Rdg-Muscatine-IA-52761/224547828_zpid/,https://www.zillow.com/homes/IA_rb/18_p/
731,86959110,"2137 Liberty Ave, Missouri Valley, IA 51555",41.570919,-95.892562,274900,USD,1,2,1054.0 sqft,,271500,831,3,,FALSE,https://photos.zillowstatic.com/fp/7638199c086b3ef1b6970b092fceee90-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2137-Liberty-Ave-Missouri-Valley-IA-51555/86959110_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
504,76634939,"312 14th Ave, Gilbertville, IA 50634",42.41594,-92.216636,107000,USD,1,4,1468.0 sqft,,87100,959,2,,FALSE,https://photos.zillowstatic.com/fp/a245a413589d26dc324d582e2b7a48b9-p_e.jpg,House for sale,Fischels Residential Group,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/312-14th-Ave-Gilbertville-IA-50634/76634939_zpid/,https://www.zillow.com/homes/IA_rb/13_p/
668,2078003703,"1413 SE Delaware Ave APT 5, Ankeny, IA 50021",41.717164,-93.579065,176000,USD,2,2,1451.0 sqft,,,,2,,FALSE,https://photos.zillowstatic.com/fp/3759e73b94978808575f1f24703bc391-p_e.jpg,Townhouse for sale,Century 21 Signature,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1413-SE-Delaware-Ave-APT-5-Ankeny-IA-50021/2078003703_zpid/,https://www.zillow.com/homes/IA_rb/17_p/
584,87083421,"600 S G St, Indianola, IA 50125",41.355295,-93.572144,249999,USD,3,4,2149.0 sqft,,212700,1364,2,,FALSE,https://photos.zillowstatic.com/fp/fefa023455ba01b15465a288f826791b-p_e.jpg,House for sale,BH&G Real Estate Innovations,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/600-S-G-St-Indianola-IA-50125/87083421_zpid/,https://www.zillow.com/homes/IA_rb/15_p/
298,2067956254,"1-1&2 S Ridge Rd, Merrill, IA 51038",42.67066,-96.429233,300000,USD,,,,20 acres,,,1,,FALSE,https://photos.zillowstatic.com/fp/cb4874df4a658956a8df0485b2bc6e6d-p_e.jpg,Lot / Land for sale,Century 21 ProLink,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1-12-S-Ridge-Rd-Merrill-IA-51038/2067956254_zpid/,https://www.zillow.com/homes/IA_rb/8_p/
800,76776960,"3673 Quarry Heights Ln NE, North Liberty, IA 52317",41.761573,-91.573367,310000,USD,3,3,1996.0 sqft,,306200,1684,3,,FALSE,https://photos.zillowstatic.com/fp/f91431d4f93cd5bf6b4b18fb3e4282e2-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3673-Quarry-Heights-Ln-NE-North-Liberty-IA-52317/76776960_zpid/,https://www.zillow.com/homes/IA_rb/20_p/
240,2069397636,"5672 Brook View Ave, Des Moines, IA 50317",41.627969,-93.504488,63000,USD,,0,,"7,750 sqft",,,0,,FALSE,https://photos.zillowstatic.com/fp/3d5fe08210798800d3868d2546b1eda6-p_e.jpg,Lot / Land for sale,Pennie Carroll & Associates,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/5672-Brook-View-Ave-Des-Moines-IA-50317/2069397636_zpid/,https://www.zillow.com/homes/IA_rb/6_p/
363,2067963338,"18 S 5th St, Eldridge, IA 52748",41.654718,-90.588785,368278,USD,3,3,1700.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/4b05b9db22ede426f54807293a53ffe4-p_e.jpg,New construction,New Home Sonar LLC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/18-S-5th-St-Eldridge-IA-52748/2067963338_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
217,2069396480,"3001 Oak St, Norwalk, IA 50211",41.48086,-93.724564,491295,USD,3,4,1507.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/a0a64e697c2ac401af2b893cdcec4d4d-p_e.jpg,House for sale,Iowa Realty Mills Crossing,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3001-Oak-St-Norwalk-IA-50211/2069396480_zpid/,https://www.zillow.com/homes/IA_rb/6_p/
392,770072,"2438 SE 19th St, Des Moines, IA 50320",41.56168,-93.583883,190000,USD,2,4,857.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/bdce3142766875192eaf990b33a874c0-p_e.jpg,House for sale,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2438-SE-19th-St-Des-Moines-IA-50320/770072_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
457,66391065,"8883 Hickory Hollow Ct, Dubuque, IA 52003",42.409953,-90.663157,290000,USD,3,3,2714.0 sqft,,321900,1529,1,,FALSE,https://photos.zillowstatic.com/fp/ecc302d813660bfa1603a1c168c326c4-p_e.jpg,House for sale,Remax Advantage,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/8883-Hickory-Hollow-Ct-Dubuque-IA-52003/66391065_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
575,113434938,"610 Locust St, Muscatine, IA 52761",41.421882,-91.054802,68900,USD,1,3,1285.0 sqft,,66902,900,2,,FALSE,https://photos.zillowstatic.com/fp/a00fb128d90d3cb42ea7a17cfc11f541-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/610-Locust-St-Muscatine-IA-52761/113434938_zpid/,https://www.zillow.com/homes/IA_rb/15_p/
258,789760,"236 Franklin Ave, Des Moines, IA 50314",41.61102,-93.621428,180000,USD,2,4,858.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/79d2eb41631f5acd16e41ab5931cc255-p_e.jpg,Multi-family home for sale,Keller Williams Realty GDM,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/236-Franklin-Ave-Des-Moines-IA-50314/789760_zpid/,https://www.zillow.com/homes/IA_rb/7_p/
676,61676954,"32567 335th St, Waukee, IA 50263",41.557989,-93.855258,850000,USD,,0,,4.04 acres,840500,4561,2,,FALSE,https://photos.zillowstatic.com/fp/e80c1085998743a718309faf79d1a076-p_e.jpg,Lot / Land for sale,Caliber Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/32567-335th-St-Waukee-IA-50263/61676954_zpid/,https://www.zillow.com/homes/IA_rb/17_p/
185,76762766,"923 W Side Dr, Iowa City, IA 52246",41.639332,-91.56792,260000,USD,2,3,1884.0 sqft,,257700,1649,0,,FALSE,https://photos.zillowstatic.com/fp/fcc25c4e7f28689720aeb807bc9acc43-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/923-W-Side-Dr-Iowa-City-IA-52246/76762766_zpid/,https://www.zillow.com/homes/IA_rb/5_p/
525,76883088,"442 S Willard St, Ottumwa, IA 52501",40.995532,-92.424338,99500,USD,1,3,2080.0 sqft,,100700,930,2,,FALSE,https://photos.zillowstatic.com/fp/7a4909fc7dd9a864760918d519eab212-p_e.jpg,House for sale,Bridge City Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/442-S-Willard-St-Ottumwa-IA-52501/76883088_zpid/,https://www.zillow.com/homes/IA_rb/14_p/
588,2115236726,"0 Bella Vista Dr, Carroll, IA 51401",42.065319,-94.847008,335000,USD,,0,,_rrc2*-rrc_ sqft,,,2,,FALSE,https://photos.zillowstatic.com/fp/63f1fc74150a4cea554463a8072e49e0-p_e.jpg,Lot / Land for sale,Midwest Land Group LLC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/0-Bella-Vista-Dr-Carroll-IA-51401/2115236726_zpid/,https://www.zillow.com/homes/IA_rb/15_p/
577,794856,"3774 University Ave, Des Moines, IA 50311",41.600141,-93.667985,229000,USD,2,2,1046.0 sqft,,154900,1200,2,,FALSE,https://photos.zillowstatic.com/fp/e27a386f1981207dbc01185c1846ad12-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3774-University-Ave-Des-Moines-IA-50311/794856_zpid/,https://www.zillow.com/homes/IA_rb/15_p/
395,87032131,"1619 Lucas St, Muscatine, IA 52761",41.42014,-91.061502,82500,USD,1,2,1092.0 sqft,,80108,826,1,,FALSE,https://photos.zillowstatic.com/fp/0d36eed0ffbc2a77742c62988d16add6-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1619-Lucas-St-Muscatine-IA-52761/87032131_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
566,76864128,"3792 Cedarwood Ct, Bettendorf, IA 52722",41.560309,-90.485293,165000,USD,3,2,1373.0 sqft,,161900,1099,2,,FALSE,https://photos.zillowstatic.com/fp/8f30d2c792e7964369964b615c9ace59-p_e.jpg,Condo for sale,Mel Foster Co. Moline,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3792-Cedarwood-Ct-Bettendorf-IA-52722/76864128_zpid/,https://www.zillow.com/homes/IA_rb/15_p/
46,76823841,"1807 6th Ave, Council Bluffs, IA 51501",41.255954,-95.871245,50000,USD,1,2,816.0 sqft,,92400,1234,0,,FALSE,https://photos.zillowstatic.com/fp/bf90510e8ae520912ba479b3a81a47f7-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1807-6th-Ave-Council-Bluffs-IA-51501/76823841_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
714,76792007,"1806 Summit St, Marshalltown, IA 50158",42.052382,-92.944522,75000,USD,2,2,1396.0 sqft,,,874,3,,FALSE,https://photos.zillowstatic.com/fp/5c8277c17db651041b7a8866c3adbe93-p_e.jpg,House for sale,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1806-Summit-St-Marshalltown-IA-50158/76792007_zpid/,https://www.zillow.com/homes/IA_rb/18_p/
120,76766003,"1229 Foster Rd, Iowa City, IA 52245",41.676995,-91.556126,318000,USD,4,3,2346.0 sqft,,310400,1950,0,,FALSE,https://photos.zillowstatic.com/fp/29647c1a3ffc60e69d1916cbfb6e7e5d-p_e.jpg,Townhouse for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1229-Foster-Rd-Iowa-City-IA-52245/76766003_zpid/,https://www.zillow.com/homes/IA_rb/3_p/
424,118948102,"606 3rd Ave E, Coggon, IA 52218",42.277692,-91.525658,179000,USD,2,3,3012.0 sqft,,186200,1434,1,,FALSE,https://photos.zillowstatic.com/fp/00275ceac0d0b568473a3c0561cd2b65-p_e.jpg,House for sale,Pinnacle Realty LLC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/606-3rd-Ave-E-Coggon-IA-52218/118948102_zpid/,https://www.zillow.com/homes/IA_rb/11_p/
112,98948479,"309 Short St, Maxwell, IA 50161",41.885858,-93.400244,89900,USD,1,3,1127.0 sqft,,89270,1099,0,,FALSE,https://photos.zillowstatic.com/fp/40b5ee2b65ccfb2cb3741c66a05ae204-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/309-Short-St-Maxwell-IA-50161/98948479_zpid/,https://www.zillow.com/homes/IA_rb/3_p/
390,76874590,"2330 W 58th St, Davenport, IA 52806",41.580787,-90.611257,150000,USD,1,3,1016.0 sqft,,135200,1200,1,,FALSE,https://photos.zillowstatic.com/fp/94db061d4479846f8c2aae7900567604-p_e.jpg,House for sale,Ruhl&Ruhl REALTORS Davenport,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2330-W-58th-St-Davenport-IA-52806/76874590_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
680,238336858,"3708 SW Stonehaven Ln, Ankeny, IA 50023",41.701458,-93.649494,300000,USD,3,4,1503.0 sqft,,,,2,,FALSE,https://photos.zillowstatic.com/fp/c2ddbf568c6009bc20fba64f59a21c8f-p_e.jpg,Townhouse for sale,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3708-SW-Stonehaven-Ln-Ankeny-IA-50023/238336858_zpid/,https://www.zillow.com/homes/IA_rb/17_p/
208,231518080,"616 6th St, Wellman, IA 52356",41.467716,-91.835751,135000,USD,1,3,1270.0 sqft,,139400,1200,0,,FALSE,https://photos.zillowstatic.com/fp/73a4f961f4f5c8398ef51ea1b2a4f2ee-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/616-6th-St-Wellman-IA-52356/231518080_zpid/,https://www.zillow.com/homes/IA_rb/6_p/
36,2067951807,"0 63rd Street Dr, Dysart, IA 52224",42.098551,-92.277939,,USD,,,,281.05 acres,,,0,,FALSE,https://photos.zillowstatic.com/fp/d457b623d27ecaa2deead07625a13531-p_e.jpg,Auction,Hertz Real Estate Services,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/0-63rd-Street-Dr-Dysart-IA-52224/2067951807_zpid/,https://www.zillow.com/homes/IA_rb/
241,2069397601,"5668 Brook View Ave, Des Moines, IA 50317",41.627969,-93.504488,63000,USD,,0,,"7,688 sqft",,,0,,FALSE,https://photos.zillowstatic.com/fp/3d5fe08210798800d3868d2546b1eda6-p_e.jpg,Lot / Land for sale,Pennie Carroll & Associates,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/5668-Brook-View-Ave-Des-Moines-IA-50317/2069397601_zpid/,https://www.zillow.com/homes/IA_rb/7_p/
69,69852325,"2091 Golden Eagle Dr, Dubuque, IA 52001",42.541126,-90.658818,239500,USD,2,3,1273.0 sqft,,218100,1214,0,,FALSE,https://photos.zillowstatic.com/fp/5f6f451fd061310c68a4f127b625e922-p_e.jpg,House for sale,Remax Advantage,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2091-Golden-Eagle-Dr-Dubuque-IA-52001/69852325_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
135,306083668,"5414 154th Ct, Urbandale, IA 50323",41.631282,-93.830964,285000,USD,4,3,1618.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/cddaca1cc32d92d6fc479ca5df60e83e-p_e.jpg,Townhouse for sale,Coldwell Banker Mid America,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/5414-154th-Ct-Urbandale-IA-50323/306083668_zpid/,https://www.zillow.com/homes/IA_rb/4_p/
203,86982140,"704 S 5th Ave E, Newton, IA 50208",41.695804,-93.045039,224900,USD,3,4,1461.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/51af4c6e453232bd576202d16a3abedb-p_e.jpg,House for sale,Coldwell Banker Mid America,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/704-S-5th-Ave-E-Newton-IA-50208/86982140_zpid/,https://www.zillow.com/homes/IA_rb/6_p/
441,2069397927,"5624 Brook View Ave, Des Moines, IA 50317",41.627969,-93.504488,64000,USD,,0,,"8,235 sqft",,,1,,FALSE,https://photos.zillowstatic.com/fp/3d5fe08210798800d3868d2546b1eda6-p_e.jpg,Lot / Land for sale,Pennie Carroll & Associates,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/5624-Brook-View-Ave-Des-Moines-IA-50317/2069397927_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
642,228909183,"2457 110th St, Stanley, IA 50671",42.629873,-91.792882,649000,USD,2,4,1792.0 sqft,,439000,1998,2,,FALSE,https://photos.zillowstatic.com/fp/656fde42779e10cdde086e79e67930cc-p_e.jpg,House for sale,Growthland Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2457-110th-St-Stanley-IA-50671/228909183_zpid/,https://www.zillow.com/homes/IA_rb/17_p/
383,87105529,"3319 4th Ave, Sioux City, IA 51106",42.469745,-96.364945,135000,USD,1,2,768.0 sqft,,117400,922,1,,FALSE,https://photos.zillowstatic.com/fp/b5714cee33040d1d076a64ff3c1025d0-p_e.jpg,House for sale,United Real Estate Solutions,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3319-4th-Ave-Sioux-City-IA-51106/87105529_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
742,227819431,"4806 435th Ave, Preston, IA 52069",42.076223,-90.393149,485000,USD,4,4,2566.0 sqft,,,2465,3,,FALSE,https://photos.zillowstatic.com/fp/e4bbebc6ceba44ad8d7c51df2ea42f51-p_e.jpg,House for sale,Associated Real Estate Counselors DeWitt,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/4806-435th-Ave-Preston-IA-52069/227819431_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
568,117964849,"1101 11th St, Sioux City, IA 51105",42.502087,-96.396254,150000,USD,,,2621.0 sqft,,136100,500,2,,FALSE,https://photos.zillowstatic.com/fp/0ed2bfc50ac9840e1ddf266a866d5522-p_e.jpg,Multi-family home for sale,J & M Real Estate Group Inc.,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1101-11th-St-Sioux-City-IA-51105/117964849_zpid/,https://www.zillow.com/homes/IA_rb/15_p/
625,67200132,"1021 S 12th St, Burlington, IA 52601",40.796103,-91.111531,89000,USD,1,1,1704.0 sqft,,82600,691,2,,FALSE,https://photos.zillowstatic.com/fp/13d7733b9a0cde2f0f70788cd8b241e2-p_e.jpg,House for sale,Century 21/Property Profession,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1021-S-12th-St-Burlington-IA-52601/67200132_zpid/,https://www.zillow.com/homes/IA_rb/16_p/
760,94842477,"784 Mission Point Rd, Iowa City, IA 52245",41.681978,-91.550454,550000,USD,3,5,2592.0 sqft,,543300,2929,3,,FALSE,https://photos.zillowstatic.com/fp/6753705d8a6795ccf8c8a4755f1000a7-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/784-Mission-Point-Rd-Iowa-City-IA-52245/94842477_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
327,118120782,"2428 Evergreen Ave, State Center, IA 50247",42.001598,-93.137171,55000,USD,,,,1 acres,,,1,,FALSE,https://photos.zillowstatic.com/fp/fbd9d662d3248c9d0626c3877f98bbed-p_e.jpg,Lot / Land for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2428-Evergreen-Ave-State-Center-IA-50247/118120782_zpid/,https://www.zillow.com/homes/IA_rb/9_p/
77,76724757,"1136 Briarcliff Ln, Clinton, IA 52732",41.83309,-90.212506,77900,USD,1,3,884.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/7f507d20e780d6b650976305285d24b0-p_e.jpg,House for sale,Ruhl&Ruhl REALTORS Clinton,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1136-Briarcliff-Ln-Clinton-IA-52732/76724757_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
561,2076065999,"2821 W Court Lot #13, Parnell, IA 52325",,,85000,USD,,,,1.01 acres,,,2,,FALSE,https://photos.zillowstatic.com/fp/5c3edac5ef24fd81c5473fd0a68b4bb8-p_e.jpg,Lot / Land for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2821-W-Court-Lot-13-Parnell-IA-52325/2076065999_zpid/,https://www.zillow.com/homes/IA_rb/15_p/
13,86945094,"400 W Sunset Rd, Jefferson, IA 50129",42.003793,-94.379351,134000,USD,1,2,2118.0 sqft,,106900,864,0,,FALSE,https://photos.zillowstatic.com/fp/443cde9643e859785c45bf2695dd8249-p_e.jpg,House for sale,Jefferson Iowa Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/400-W-Sunset-Rd-Jefferson-IA-50129/86945094_zpid/,https://www.zillow.com/homes/IA_rb/
