rank,property_id,address,latitude,longitude,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,broker_name,input,property_url,listing_url
513,243210195,"1850 Evans Ln SPACE 76, San Jose, CA 95125",37.297892,-121.875552,164999,USD,1,1,480.0 sqft,,182700,1842,76,,FALSE,https://photos.zillowstatic.com/fp/6403a4e1e81a94bcc202f1dae9db73b6-p_e.jpg,Home for sale,,"https://www.zillow.com/homes/san-jose,-CA_rb/",https://www.zillow.com/homedetails/1850-Evans-Ln-SPACE-76-San-Jose-CA-95125/243210195_zpid/,"https://www.zillow.com/homes/san-jose,-CA_rb/13_p/"
674,2067951074,"1424 71st St APT 1, Brooklyn, NY 11228",40.620674,-74.002355,1590000,USD,6,8,,,,,0,,FALSE,https://photos.zillowstatic.com/fp/460a79290ba8edd06eff81f5a4c8153d-p_e.jpg,Multi-family home for sale,Listing by: Remax Real Estate Professionals,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/1424-71st-St-APT-1-Brooklyn-NY-11228/2067951074_zpid/,https://www.zillow.com/homes/NY_rb/17_p/
738,23236410,"3215 Clark Ave, Vancouver, WA 98661",45.623228,-122.637065,600000,USD,3,4,2970.0 sqft,,563000,2295,0,,FALSE,https://photos.zillowstatic.com/fp/be70eb9cea371143f7364bcac9dd4e22-p_e.jpg,Active,Columbia River Realty ERA Powered,https://www.zillow.com/homes/WA_rb/,https://www.zillow.com/homedetails/3215-Clark-Ave-Vancouver-WA-98661/23236410_zpid/,https://www.zillow.com/homes/WA_rb/19_p/
619,49166100,"1109 330th St S, Roy, WA 98580",46.958708,-122.447385,419000,USD,2,3,1436.0 sqft,,333100,2228,0,,FALSE,https://photos.zillowstatic.com/fp/536efc867e710c7a3ff4d3417c3b1383-p_e.jpg,Active,,https://www.zillow.com/homes/WA_rb/,https://www.zillow.com/homedetails/1109-330th-St-S-Roy-WA-98580/49166100_zpid/,https://www.zillow.com/homes/WA_rb/16_p/
747,32700791,"40 Dellmarie Ln, Nesconset, NY 11767",40.853649,-73.135884,499999,USD,2,4,,,480800,3262,0,,FALSE,https://photos.zillowstatic.com/fp/1e8aa66c83684102c600ce5ff099779e-p_e.jpg,House for sale,Listing by: Signature Premier Properties,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/40-Dellmarie-Ln-Nesconset-NY-11767/32700791_zpid/,https://www.zillow.com/homes/NY_rb/19_p/
507,19485032,"2918 Via Encinitas, San Jose, CA 95132",37.408687,-121.877045,899888,USD,,3,1372.0 sqft,"9,082 sqft",1016300,3499,71,,FALSE,https://photos.zillowstatic.com/fp/0420f415340b90ff72785e22ae231b18-p_e.jpg,Lot / Land for sale,,"https://www.zillow.com/homes/san-jose,-CA_rb/",https://www.zillow.com/homedetails/2918-Via-Encinitas-San-Jose-CA-95132/19485032_zpid/,"https://www.zillow.com/homes/san-jose,-CA_rb/13_p/"
487,67449168,"3131 E Alameda Ave UNIT 2001, Denver, CO 80209",39.71174,-104.950614,1300000,USD,3,3,2795.0 sqft,,1317400,3995,11,,FALSE,https://photos.zillowstatic.com/fp/3e72d172d4bf0abeca911badf1318ed0-p_e.jpg,Condo for sale,RE/MAX Alliance,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/3131-E-Alameda-Ave-UNIT-2001-Denver-CO-80209/67449168_zpid/,"https://www.zillow.com/homes/denver,-co_rb/13_p/"
214,2067945017,"17517 36th St NW, Lakebay, WA 98349",47.29036,-122.771759,129500,USD,,,,2.71 acres,,,0,,FALSE,https://photos.zillowstatic.com/fp/17561b11e0d70b8b5673325f6d20468a-p_e.jpg,Active,,https://www.zillow.com/homes/WA_rb/,https://www.zillow.com/homedetails/17517-36th-St-NW-Lakebay-WA-98349/2067945017_zpid/,https://www.zillow.com/homes/WA_rb/6_p/
181,19641557,"7209 Via Vico, San Jose, CA 95129",37.306236,-122.030351,1100000,USD,3,3,1305.0 sqft,,1183897,3264,7,,FALSE,https://photos.zillowstatic.com/fp/314d444540e379555787c507b6613743-p_e.jpg,Condo for sale,,"https://www.zillow.com/homes/san-jose,-CA_rb/",https://www.zillow.com/homedetails/7209-Via-Vico-San-Jose-CA-95129/19641557_zpid/,"https://www.zillow.com/homes/san-jose,-CA_rb/5_p/"
10,16620643,"3006 Greenwich St, Carlsbad, CA 92010",33.171034,-117.303758,850000,USD,3,3,1468.0 sqft,,826800,3280,1,,FALSE,https://photos.zillowstatic.com/fp/4623f84ba31d7b4abf06dca7019a121b-p_e.jpg,House for sale,"Golden Key Properties, Inc.","https://www.zillow.com/homes/carlsbad,-CA_rb/",https://www.zillow.com/homedetails/3006-Greenwich-St-Carlsbad-CA-92010/16620643_zpid/,"https://www.zillow.com/homes/carlsbad,-CA_rb/"
771,91530275,"620 N Larkspur Ln, Othello, WA 99344",46.832156,-119.170336,280000,USD,2,3,1450.0 sqft,,298300,1690,0,,FALSE,https://photos.zillowstatic.com/fp/d9bd9991a97ce38fc79fe22eb88d9e74-p_e.jpg,Active,,https://www.zillow.com/homes/WA_rb/,https://www.zillow.com/homedetails/620-N-Larkspur-Ln-Othello-WA-99344/91530275_zpid/,https://www.zillow.com/homes/WA_rb/20_p/
243,89475311,"3028 Leigh Ave, San Jose, CA 95124",37.26641,-121.922107,1399800,USD,3,3,1874.0 sqft,,1469341,4164,10,,FALSE,https://photos.zillowstatic.com/fp/b3afd02daf6001c6582bfed8ea112452-p_e.jpg,House for sale,,"https://www.zillow.com/homes/san-jose,-CA_rb/",https://www.zillow.com/homedetails/3028-Leigh-Ave-San-Jose-CA-95124/89475311_zpid/,"https://www.zillow.com/homes/san-jose,-CA_rb/7_p/"
530,19559045,"1155 McKendrie St, San Jose, CA 95126",37.341325,-121.925393,2998000,USD,4,4,4349.0 sqft,,2999034,6834,98,,FALSE,https://photos.zillowstatic.com/fp/bfb3bd454438e30017a5afe732e2124a-p_e.jpg,House for sale,,"https://www.zillow.com/homes/san-jose,-CA_rb/",https://www.zillow.com/homedetails/1155-McKendrie-St-San-Jose-CA-95126/19559045_zpid/,"https://www.zillow.com/homes/san-jose,-CA_rb/14_p/"
52,50168905,"315 River Ridge St, Dubuque, IA 52003",42.48608,-90.66837,290000,USD,2,3,2352.0 sqft,,272800,1342,0,,FALSE,https://photos.zillowstatic.com/fp/d2aae0193a1d5c0ad92eb7a228cf04c5-p_e.jpg,House for sale,"American Realty of Dubuque, Inc.",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/315-River-Ridge-St-Dubuque-IA-52003/50168905_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
621,31180081,"1443 Woolworth St, Elmont, NY 11003",40.704262,-73.694219,429000,USD,3,3,1000.0 sqft,,437300,1529,0,,FALSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.704262,-73.694219&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=fegqUIZ_K-aUSg2TmZExfFpoQCM=",Coming soon,Listing by: LVLS Realty Group LLC,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/1443-Woolworth-St-Elmont-NY-11003/31180081_zpid/,https://www.zillow.com/homes/NY_rb/16_p/
683,13348136,"365 Garfield St, Denver, CO 80206",39.722125,-104.944091,975000,USD,4,4,3045.0 sqft,,975000,3999,24,,FALSE,https://photos.zillowstatic.com/fp/fb2ce718aff7bbb6a680869a7624f53c-p_e.jpg,Townhouse for sale,Metro Home Services LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/365-Garfield-St-Denver-CO-80206/13348136_zpid/,"https://www.zillow.com/homes/denver,-co_rb/18_p/"
266,2067944100,"LOT 306 Merion Ct, Graford, TX 76449",32.840715,-98.435411,20000,USD,,,,0.3 acres,,,0,,FALSE,https://photos.zillowstatic.com/fp/307288949d25e9355fddfcc6153159ba-p_e.jpg,Lot / Land for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/LOT-306-Merion-Ct-Graford-TX-76449/2067944100_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
200,2079129025,"0 Harmony Grove Rd LOT 0, Escondido, CA 92029",33.066485,-117.154637,399900,USD,,,,4.03 acres,,2005,106,,FALSE,https://photos.zillowstatic.com/fp/dbe40c18a2c33d31e0ff51ac41cba5e0-p_e.jpg,Lot / Land for sale,,"https://www.zillow.com/homes/Escondido,-CA_rb/",https://www.zillow.com/homedetails/0-Harmony-Grove-Rd-LOT-0-Escondido-CA-92029/2079129025_zpid/,"https://www.zillow.com/homes/Escondido,-CA_rb/5_p/"
320,2084731122,"1304 Creekside Dr, Tiffin, IA 52340",41.715991,-91.650925,260000,USD,2,3,1782.0 sqft,,,1649,1,,FALSE,https://photos.zillowstatic.com/fp/c2168de11234b48de6456cddd6a79243-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1304-Creekside-Dr-Tiffin-IA-52340/2084731122_zpid/,https://www.zillow.com/homes/IA_rb/8_p/
558,2086679461,"509 Ross Pl, Oceanside, NY 11572",40.630475,-73.617467,719000,USD,2,4,,,634800,3787,0,,FALSE,https://photos.zillowstatic.com/fp/cb4a5b56abd9c2244484306ec9eb526d-p_e.jpg,House for sale,Listing by: Daniel Gale Real Estate,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/509-Ross-Pl-Oceanside-NY-11572/2086679461_zpid/,https://www.zillow.com/homes/NY_rb/14_p/
114,23684161,"3006 Englewood Ave #32, Yakima, WA 98902",46.606811,-120.54943,254900,USD,3,3,1820.0 sqft,,245000,1171,0,,FALSE,https://photos.zillowstatic.com/fp/fda3528b7b5d94ba5c0b4c43e38b96d1-p_e.jpg,Condo for sale,Keller Williams Yakima Valley,https://www.zillow.com/homes/WA_rb/,https://www.zillow.com/homedetails/3006-Englewood-Ave-32-Yakima-WA-98902/23684161_zpid/,https://www.zillow.com/homes/WA_rb/3_p/
506,2068384559,"7665 E Eastman Ave APT B302, Denver, CO 80231",39.657398,-104.900765,259900,USD,2,2,914.0 sqft,,,,13,,FALSE,https://photos.zillowstatic.com/fp/074d4330e060cd20be768ff5c8a5c218-p_e.jpg,Condo for sale,Engel & Volkers Denver,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/7665-E-Eastman-Ave-APT-B302-Denver-CO-80231/2068384559_zpid/,"https://www.zillow.com/homes/denver,-co_rb/13_p/"
409,2067948598,"0 State Highway 420, Brasher Falls, NY 13613",44.844919,-74.840703,20000,USD,,,,0.35 acres,,,0,,FALSE,https://photos.zillowstatic.com/fp/c8ef6f5bc9c67fe869a9317ca9d6f546-p_e.jpg,Lot / Land for sale,Listing by: General Real Estate,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/0-State-Highway-420-Brasher-Falls-NY-13613/2067948598_zpid/,https://www.zillow.com/homes/NY_rb/11_p/
359,49248131,"1702 S 78th St, Tacoma, WA 98408",47.186274,-122.458245,439500,USD,2,3,1694.0 sqft,,390300,2414,0,,FALSE,https://photos.zillowstatic.com/fp/802e1bcdb36938fbc8f829efd17c5878-p_e.jpg,Active,,https://www.zillow.com/homes/WA_rb/,https://www.zillow.com/homedetails/1702-S-78th-St-Tacoma-WA-98408/49248131_zpid/,https://www.zillow.com/homes/WA_rb/9_p/
123,27265788,"1109 Seneca Pl, Lewisville, TX 75067",33.012301,-97.020017,315000,USD,3,3,1645.0 sqft,,312500,2154,0,,FALSE,https://photos.zillowstatic.com/fp/ea7b72801b8d7ca0a5d165917dc74d61-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1109-Seneca-Pl-Lewisville-TX-75067/27265788_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
487,844485,"1645 NW 91st St, Clive, IA 50325",41.606237,-93.743975,229000,USD,3,4,1993.0 sqft,,311700,1995,1,,FALSE,https://photos.zillowstatic.com/fp/a06f1bfe77a2459aaa82b27e602e11dd-p_e.jpg,House for sale,Keller Williams Realty GDM,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1645-NW-91st-St-Clive-IA-50325/844485_zpid/,https://www.zillow.com/homes/IA_rb/13_p/
455,2098114667,"6 Woodward St, Malone, NY 12953",44.838662,-74.296839,129000,USD,2,3,1160.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/8408f9af8589787a08a147fc5facb196-p_e.jpg,House for sale,Listing by: Coldwell Banker Whitbeck Assoc. Malone,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/6-Woodward-St-Malone-NY-12953/2098114667_zpid/,https://www.zillow.com/homes/NY_rb/12_p/
136,52963901,"4410 W 37th Ave, Denver, CO 80212",39.767382,-105.044239,1000000,USD,4,3,2802.0 sqft,,979900,3958,1,,FALSE,https://photos.zillowstatic.com/fp/395d1c132472d3223d9b5c10359bf073-p_e.jpg,House for sale,Metrowest Real Estate Solutions,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/4410-W-37th-Ave-Denver-CO-80212/52963901_zpid/,"https://www.zillow.com/homes/denver,-co_rb/4_p/"
212,2097009313,"1 Rockhoff Rd, Escondido, CA 92026",,,455000,USD,,,,13.79 acres,,1694,118,,FALSE,https://photos.zillowstatic.com/fp/b456c9ed2bce76b7519de742963c03e2-p_e.jpg,Lot / Land for sale,New Star Realty & Inv.,"https://www.zillow.com/homes/Escondido,-CA_rb/",https://www.zillow.com/homedetails/1-Rockhoff-Rd-Escondido-CA-92026/2097009313_zpid/,"https://www.zillow.com/homes/Escondido,-CA_rb/6_p/"
163,89071076,"360 Furman St APT 915, Brooklyn, NY 11201",40.692986,-73.999782,1175000,USD,1,1,1003.0 sqft,,1167000,4259,0,,FALSE,https://photos.zillowstatic.com/fp/e071e35369b6ab4c0124c361cade7dc6-p_e.jpg,Condo for sale,Listing by: Compass,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/360-Furman-St-APT-915-Brooklyn-NY-11201/89071076_zpid/,https://www.zillow.com/homes/NY_rb/5_p/
377,87000023,"124 Washington St, Keokuk, IA 52632",40.414437,-91.40022,79900,USD,2,3,1820.0 sqft,,71600,930,1,,FALSE,https://photos.zillowstatic.com/fp/54c9a3427f43d42836fc3ef7188af948-p_e.jpg,House for sale,Cramer Real Estate,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/124-Washington-St-Keokuk-IA-52632/87000023_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
173,13412883,"5525 E Atlantic Pl, Denver, CO 80222",39.6815,-104.923142,749900,USD,3,4,2310.0 sqft,,732700,2769,1,,FALSE,https://photos.zillowstatic.com/fp/99d497180c01f829d7bf51de7aecb198-p_e.jpg,House for sale,Keller Williams Realty Downtown LLC,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/5525-E-Atlantic-Pl-Denver-CO-80222/13412883_zpid/,"https://www.zillow.com/homes/denver,-co_rb/5_p/"
729,86998257,"2822 Avenue L, Fort Madison, IA 52627",40.626619,-91.347486,59900,USD,1,2,1632.0 sqft,,53300,688,3,,FALSE,https://photos.zillowstatic.com/fp/e69342df75439c6022bdcb5f2fb3a9f1-p_e.jpg,House for sale,Century 21/Property Profession,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2822-Avenue-L-Fort-Madison-IA-52627/86998257_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
146,13370954,"1430 S Lafayette St, Denver, CO 80210",39.690456,-104.97075,2150000,USD,5,5,5544.0 sqft,,2477900,9411,1,,FALSE,https://photos.zillowstatic.com/fp/4dbad6b0dbf7899067ce59a710b2598d-p_e.jpg,House for sale,RE/MAX of Cherry Creek,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/1430-S-Lafayette-St-Denver-CO-80210/13370954_zpid/,"https://www.zillow.com/homes/denver,-co_rb/4_p/"
204,48823399,"1518 NW 59th St, Seattle, WA 98107",47.671847,-122.377159,959000,USD,2,3,1760.0 sqft,,944900,3425,0,,FALSE,https://photos.zillowstatic.com/fp/4addd6ee952b8779217bf7f1b044accc-p_e.jpg,Active,,https://www.zillow.com/homes/WA_rb/,https://www.zillow.com/homedetails/1518-NW-59th-St-Seattle-WA-98107/48823399_zpid/,https://www.zillow.com/homes/WA_rb/6_p/
512,17062187,"1126 Catalina Blvd, San Diego, CA 92107",32.726787,-117.244618,2999999,USD,4,5,3583.0 sqft,,3200000,10613,13,,FALSE,https://photos.zillowstatic.com/fp/6225e396dd075c291a7e731074ed0a83-p_e.jpg,House for sale,,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1126-Catalina-Blvd-San-Diego-CA-92107/17062187_zpid/,"https://www.zillow.com/homes/San-Diego,-CA_rb/13_p/"
591,245004889,"2807 Kings Hwy #1L, Brooklyn, NY 11229",40.615462,-73.946241,215000,USD,1,1,700.0 sqft,,204400,1900,0,,FALSE,https://photos.zillowstatic.com/fp/6218e768de4bd35f30319cff922bde73-p_e.jpg,Condo for sale,Listing by: Remax Edge,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/2807-Kings-Hwy-1L-Brooklyn-NY-11229/245004889_zpid/,https://www.zillow.com/homes/NY_rb/15_p/
454,19812649,"5722 La Seyne Pl, San Jose, CA 95138",37.270022,-121.764931,4688888,USD,5,4,5847.0 sqft,,4877284,9443,49,,FALSE,https://photos.zillowstatic.com/fp/ccb9aa6c1f46f54d3c8a427ee2a358c3-p_e.jpg,House for sale,,"https://www.zillow.com/homes/san-jose,-CA_rb/",https://www.zillow.com/homedetails/5722-La-Seyne-Pl-San-Jose-CA-95138/19812649_zpid/,"https://www.zillow.com/homes/san-jose,-CA_rb/12_p/"
402,84061486,"25518 Buffalo Springs Ct, Spring, TX 77373",30.065032,-95.417542,275000,USD,2,4,2508.0 sqft,,276900,1945,0,,FALSE,https://photos.zillowstatic.com/fp/dfe840abb19386e0b01b7e8ad4eead29-p_e.jpg,House for sale,Jane Byrd Properties INTL.,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/25518-Buffalo-Springs-Ct-Spring-TX-77373/84061486_zpid/,https://www.zillow.com/homes/TX_rb/11_p/
257,2106254895,"39 Lawrence Dr APT D, White Plains, NY 10603",41.06224,-73.78025,240000,USD,2,3,1100.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/0d47d02805e365851526c4580632fa47-p_e.jpg,Condo for sale,Listing by: Howard Hanna Rand Realty,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/39-Lawrence-Dr-APT-D-White-Plains-NY-10603/2106254895_zpid/,https://www.zillow.com/homes/NY_rb/7_p/
406,13343244,"130 N Pearl St APT 1001, Denver, CO 80203",39.718763,-104.979766,549000,USD,2,2,1461.0 sqft,,549000,2600,8,,FALSE,https://photos.zillowstatic.com/fp/515dc179236d197a7864217fa66306c0-p_e.jpg,Condo for sale,Horizen Realty,"https://www.zillow.com/homes/denver,-co_rb/",https://www.zillow.com/homedetails/130-N-Pearl-St-APT-1001-Denver-CO-80203/13343244_zpid/,"https://www.zillow.com/homes/denver,-co_rb/11_p/"
230,2105163616,"0 Ridge Ranch Rd, Valley Center, CA 92082",33.195192,-117.001574,289000,USD,,,,4.1 acres,,1823,170,,FALSE,https://photos.zillowstatic.com/fp/c15d76e887b8df24067960d09e8946d2-p_e.jpg,Lot / Land for sale,West Properties Sales and Mana,"https://www.zillow.com/homes/Escondido,-CA_rb/",https://www.zillow.com/homedetails/0-Ridge-Ranch-Rd-Valley-Center-CA-92082/2105163616_zpid/,"https://www.zillow.com/homes/Escondido,-CA_rb/6_p/"
177,29500865,"7106 Moat Cv, Austin, TX 78745",30.192215,-97.791705,469000,USD,2,3,1096.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/ff0357871643f2ed18a6b86bb9b01494-p_e.jpg,Active,ERA Colonial Real Estate,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/7106-Moat-Cv-Austin-TX-78745/29500865_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
556,193023354,"44 Haven Cir, Denison, TX 75020",33.748345,-96.576034,208000,USD,2,3,1761.0 sqft,,233400,1849,0,,FALSE,https://photos.zillowstatic.com/fp/cf84f3157740ce1d3e23a19857aa1684-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/44-Haven-Cir-Denison-TX-75020/193023354_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
505,32438848,"30 Penny Royal Rd, Ballston Spa, NY 12020",42.966372,-73.788875,325000,USD,2,3,1508.0 sqft,,296300,2149,0,,FALSE,https://photos.zillowstatic.com/fp/41aa34d40cb8abf3c1d50ed1be883b2a-p_e.jpg,House for sale,Listing by: Century 21 Alliance-NP,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/30-Penny-Royal-Rd-Ballston-Spa-NY-12020/32438848_zpid/,https://www.zillow.com/homes/NY_rb/13_p/
471,241615515,"512 NE 15th St, Grimes, IA 50111",41.700943,-93.789179,439900,USD,3,4,1519.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/87955fe98eb5e8f749e9accc57d032e8-p_e.jpg,New construction,Keller Williams Realty GDM,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/512-NE-15th-St-Grimes-IA-50111/241615515_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
193,252374706,"7115 Humble Ct, Katy, TX 77493",29.807095,-95.845806,749888,USD,4,4,4324.0 sqft,,735700,4419,0,,FALSE,https://photos.zillowstatic.com/fp/7dab2dce47ffb66da61fcf22b99de000-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/7115-Humble-Ct-Katy-TX-77493/252374706_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
212,16838681,"2175 Calle Frescota, La Jolla, CA 92037",32.856498,-117.255807,4998000,USD,3,3,2451.0 sqft,,3658000,12026,3,,FALSE,https://photos.zillowstatic.com/fp/ce54f3a3ea4a96abb0a1ca78d20bd35b-p_e.jpg,House for sale,Berkshire Hathaway HomeService,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2175-Calle-Frescota-La-Jolla-CA-92037/16838681_zpid/,"https://www.zillow.com/homes/San-Diego,-CA_rb/6_p/"
569,19692691,"1610 Dry Creek Rd, San Jose, CA 95125",37.288366,-121.907545,2949000,USD,3,4,3256.0 sqft,,2995400,5999,167,,FALSE,https://photos.zillowstatic.com/fp/9cbeafbf5d8e3fa17698ceb256821057-p_e.jpg,House for sale,Home & Ranch Sotheby's Intl,"https://www.zillow.com/homes/san-jose,-CA_rb/",https://www.zillow.com/homedetails/1610-Dry-Creek-Rd-San-Jose-CA-95125/19692691_zpid/,"https://www.zillow.com/homes/san-jose,-CA_rb/15_p/"
319,153472441,"673 Heirloom Ct, San Jose, CA 95127",37.369375,-121.809572,1395000,USD,3,4,2907.0 sqft,,1456982,4500,17,,FALSE,https://photos.zillowstatic.com/fp/f9bd201b1660d5627a77a69bb6c2c1f8-p_e.jpg,House for sale,,"https://www.zillow.com/homes/san-jose,-CA_rb/",https://www.zillow.com/homedetails/673-Heirloom-Ct-San-Jose-CA-95127/153472441_zpid/,"https://www.zillow.com/homes/san-jose,-CA_rb/8_p/"
594,2067970162,"66-06 70th St #2B, Middle Village, NY 11379",40.714404,-73.885308,399000,USD,1,1,,,,,0,,FALSE,https://photos.zillowstatic.com/fp/3fa61b67b6d2a175506497b24de264c9-p_e.jpg,Condo for sale,Listing by: Prime Realty,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/66-06-70th-St-2B-Middle-Village-NY-11379/2067970162_zpid/,https://www.zillow.com/homes/NY_rb/15_p/
327,31844229,"13 Hob St, Newburgh, NY 12550",41.509308,-74.056614,250000,USD,1,3,1160.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/39775d18b9de1294a1611eeb76290829-p_e.jpg,House for sale,Listing by: RE/MAX Benchmark Realty Group,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/13-Hob-St-Newburgh-NY-12550/31844229_zpid/,https://www.zillow.com/homes/NY_rb/9_p/
545,28733410,"25814 Bearborough Dr, Spring, TX 77386",30.137876,-95.436208,265000,USD,2,3,2132.0 sqft,,264800,1997,0,,FALSE,https://photos.zillowstatic.com/fp/08005073639c38b04dbb3c624fb8fed5-p_e.jpg,House for sale,Keystone Signature Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/25814-Bearborough-Dr-Spring-TX-77386/28733410_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
293,26357901,"331 Rasa Dr, San Antonio, TX 78227",29.405623,-98.655113,187000,USD,1,4,1517.0 sqft,,180500,1584,0,,FALSE,https://photos.zillowstatic.com/fp/7c06c5e47ecfc860dcf805d598156d87-p_e.jpg,House for sale,"ERA Troy, REALTORS",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/331-Rasa-Dr-San-Antonio-TX-78227/26357901_zpid/,https://www.zillow.com/homes/TX_rb/8_p/
312,82959193,"88 Bush St UNIT 3115, San Jose, CA 95126",37.329285,-121.903822,925000,USD,2,2,1195.0 sqft,,961023,3099,16,,FALSE,https://photos.zillowstatic.com/fp/9d96ff9b37979c5ba16bac107b8e8ebd-p_e.jpg,Condo for sale,,"https://www.zillow.com/homes/san-jose,-CA_rb/",https://www.zillow.com/homedetails/88-Bush-St-UNIT-3115-San-Jose-CA-95126/82959193_zpid/,"https://www.zillow.com/homes/san-jose,-CA_rb/8_p/"
494,49143202,"6910 15th Ave NE, Seattle, WA 98115",47.679034,-122.311666,815000,USD,2,4,1840.0 sqft,,900000,3587,0,,FALSE,https://photos.zillowstatic.com/fp/178afa83ae16eb9b4ba5df2751db4496-p_e.jpg,Active,,https://www.zillow.com/homes/WA_rb/,https://www.zillow.com/homedetails/6910-15th-Ave-NE-Seattle-WA-98115/49143202_zpid/,https://www.zillow.com/homes/WA_rb/13_p/
465,120819677,"17014 124th Avenue Ct E, Sumner, WA 98374",47.101239,-122.263862,789950,USD,4,5,3302.0 sqft,,739800,3200,0,,FALSE,https://photos.zillowstatic.com/fp/fa7bcb88975cf985987008efb15397b0-p_e.jpg,Active,,https://www.zillow.com/homes/WA_rb/,https://www.zillow.com/homedetails/17014-124th-Avenue-Ct-E-Sumner-WA-98374/120819677_zpid/,https://www.zillow.com/homes/WA_rb/12_p/
270,49229782,"6114 S J St, Tacoma, WA 98408",47.201248,-122.447409,295940,USD,1,1,776.0 sqft,,333600,1625,0,,FALSE,https://photos.zillowstatic.com/fp/cd8fac8ecca48d2680c234c8f3f23873-p_e.jpg,Active,,https://www.zillow.com/homes/WA_rb/,https://www.zillow.com/homedetails/6114-S-J-St-Tacoma-WA-98408/49229782_zpid/,https://www.zillow.com/homes/WA_rb/7_p/
274,2067944171,"2227 Windmill Palm Dr, Brookshire, TX 77423",,,461540,USD,4,4,2934.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/531ae09b485ff592741eee81f3a84f53-p_e.jpg,New construction,LennarVillageBldr-JaredTurner,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2227-Windmill-Palm-Dr-Brookshire-TX-77423/2067944171_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
